TIPO,ID_PARAFRASEADO,ID_ORIGINAL,TITULO_ORIGINAL,TITULO_PARAFRASEADO,DESCRIPCION_ORIGINAL,DESCRIPCION_PARAFRASEADA,URL_IMAGEN_ORIGINAL,URL_IMAGEN_PARAFRASEADO,FECHA_ORIGINAL,FECHA_PUBLICACION,CATEGORIA,SITIO_DESTINO,CONTENIDO_ORIGINAL_PREVIEW,CONTENIDO_PARAFRASEADO_PREVIEW,COINCIDE_IMAGEN,COINCIDE_CATEGORIA
ORIGINAL_SIN_PARAFRASEAR,N/A,"4ce30fd1-313b-4b0a-a8e9-e6d0d8d829de","Claudia Sheinbaum Pardo pide CALMA y se posiciona tras muerte de Nemesio Oseguera Cervantes, 'El Mencho'",N/A,,N/A,"https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493513_625188_5819.png",N/A,"2026-02-22T12:00:00Z",N/A,"politica",N/A,"Ciudad de MÃ©xico.- La presidenta Claudia Sheinbaum Pardo se posicionÃ³ tras la muerte de Nemesio Oseguera Cervantes, 'El Mencho', lÃ­der del CÃ¡rtel Jalisco Nueva GeneraciÃ³n (CJNG). Cabe seÃ±alar qu",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"9a91cc38-ee9c-4b20-8332-ec7381d826f7","Clima CDMX HOY 22 de febrero: ¡Alerta! Pronostican LLUVIAS y viento con rachas fuertes",N/A,,N/A,"https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493467_625142_5050.jpg",N/A,"2026-02-22T12:00:00Z",N/A,"tecnologia",N/A,"Ciudad de MÃ©xico .- Si este domingo 22 de febrero de 2026 planeas salir temprano en la Ciudad de MÃ©xico (CDMX) , mÃ¡s vale que no confÃ­es solo en una chamarra ligera. El clima tendrÃ¡ lluvia interm",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"f0ad458d-2394-4e6e-949b-759df2e31e8c","Clima HOY domingo 22 de febrero en la NOCHE: Se pronostican LLUVIAS FUERTES en estas regiones",N/A,,N/A,"https://www.tribuna.com.mx/u/fotografias/m/2026/2/5/f1280x720-491240_622915_5050.jpg",N/A,"2026-02-22T12:00:00Z",N/A,"tecnologia",N/A,"Ciudad de MÃ©xico.- El frente frÃ­o nÃºmero 37 seguirÃ¡ recorriendo el sureste de MÃ©xico y la penÃ­nsula de YucatÃ¡n , generando condiciones de lluvias fuertes para varias regiones de la RepÃºblica m",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"9d79f2e4-1c99-4c13-be8d-b4d668e4aa57","Confirman participación de EU en operativo contra 'El Mencho'; apoyan con inteligencia a México",N/A,,N/A,"https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493555_625230_5050.png",N/A,"2026-02-22T12:00:00Z",N/A,"tecnologia",N/A,"Estados Unidos.- Tras la confirmaciÃ³n de la muerte de Nemesio Oseguera Cervantes , ' El Mencho ', lÃ­der del CÃ¡rtel Jalisco Nueva GeneraciÃ³n (CJNG), Karoline Leavitt , secretaria de prensa de la Ca",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"56a0a2b5-caad-4abe-9096-8caadd3543af","EU y Canadá piden resguardarse ante narcobloqueos en México tras muerte de 'El Mencho'",N/A,,N/A,"https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493505_625180_5050.png",N/A,"2026-02-22T12:00:00Z",N/A,"nacional",N/A,"Ciudad de MÃ©xico.- Este domingo 22 de febrero de 2026 la Embajada de Estados Unidos en MÃ©xico decidiÃ³ pronunciarse a partir de los enfrentamientos y ataques armados que se han suscitado desde muy t",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"a50218af-53ef-4a1d-a99b-97a083e53da6","FOTO romántica con Christian Nodal desata críticas: Acusan a Ángela Aguilar de 'robar' vestido a Cazzu",N/A,,N/A,"https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493497_625172_5050.png",N/A,"2026-02-22T12:00:00Z",N/A,"tecnologia",N/A,"Ciudad de MÃ©xico.- Las muestras de afecto en el matrimonio de Christian Nodal y Ãngela Aguilar nunca terminan y este fin de semana sorprendiÃ³ el sonorense al subir una fotografÃ­a inÃ©dita de su es",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"5dbf4f4e-15e4-4565-9bf9-674165eb3857","Gabriel Milito descarta molestia por haber perdido el invicto con Chivas: ""Ganar todo es imposible""",N/A,,N/A,"https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493535_625210_5050.jpg",N/A,"2026-02-22T12:00:00Z",N/A,"deportes",N/A,"Ciudad de MÃ©xico .- Luego de seis compromisos, las Chivas del Guadalajara perdieron su primer partido del Clausura 2026 a manos del Cruz Azul , pero a pesar de la derrota, Gabriel Milito intentÃ³ bus",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"b3d27680-b8db-4684-8f47-b0fb5fda96c8","Gobierno Federal continuará atendiendo las causas de seguridad en Cajeme con jornadas de prevención",N/A,,N/A,"https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493565_625240_5050.png",N/A,"2026-02-22T12:00:00Z",N/A,"politica",N/A,"Ciudad ObregÃ³n, Sonora.- Arely Rojas Rivera , coordinadora de Programas de PrevenciÃ³n de la SecretarÃ­a de GobernaciÃ³n y encargada de la atenciÃ³n a las causas en el municipio de Cajeme , seÃ±alÃ³ ",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"05396174-4bc7-45f3-8694-21f35f074cff","Gobierno va por regularización de viviendas abandonadas; 53 mil inmuebles afectan a Sonora",N/A,,N/A,"https://www.tribuna.com.mx/u/fotografias/m/2026/2/21/f1280x720-493444_625119_5050.jpg",N/A,"2026-02-22T12:00:00Z",N/A,"politica",N/A,"Ciudad de MÃ©xico.- En MÃ©xico existen al menos 933 mil casas abandonadas , en juicio , vandalizadas y algunas invadidas , de acuerdo con el Censo de la Vivienda que realizÃ³ el Gobierno Federal duran",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"50541500-6b15-4698-9e1d-581982b65e3e","Golpe al crimen en Chiapas: Harfuch confirma la captura de 15 generadores de VIOLENCIA",N/A,,N/A,"https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493476_625151_5050.jpeg",N/A,"2026-02-22T12:00:00Z",N/A,"deportes",N/A,"Ciudad de MÃ©xico .- Autoridades federales confirmaron un nuevo golpe al crimen organizado en el sur de MÃ©xico . Un reciente operativo interinstitucional realizado en el municipio de Tapachula , esta",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"3d54d850-f7bc-4e71-80d2-2e36d22aa5cb","Horóscopo HOY Mhoni Vidente domingo 22 de febrero de 2026: Predicciones para la última semana del mes",N/A,,N/A,"https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493455_625130_5050.jpeg",N/A,"2026-02-22T12:00:00Z",N/A,"nacional",N/A,"Ciudad de MÃ©xico .- La astrÃ³loga y tarotista mÃ¡s famosa de MÃ©xico y AmÃ©rica Latina, Mhoni Vidente , comparte el horÃ³scopo de hoy , domingo 22 de febrero de 2026 , con los mensajes mÃ¡s destacado",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"e48eb292-eb1c-41ed-86b5-bb2b095b53e0","Horóscopos HOY Nana Calistar LUNES 23 de febrero 2026: Predicciones para el amor, dinero y trabajo con Sol en Piscis",N/A,,N/A,"https://www.tribuna.com.mx/u/fotografias/m/2025/12/13/f1280x720-482144_613819_5050.png",N/A,"2026-02-22T12:00:00Z",N/A,"nacional",N/A,"Ciudad de MÃ©xico.- Este lunes 23 de febrero de 2026 arranca la semana con una energÃ­a de movimiento y ajustes internos, impulsada por el Sol transitando por Piscis , que despierta la intuiciÃ³n , pe",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"ae2ade95-05f0-4feb-bd12-499467bea5d2","Inter de Miami es goleado por el LAFC y arranca con derrota la defensa del título en la MLS 2026",N/A,,N/A,"https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493503_625178_5050.jpg",N/A,"2026-02-22T12:00:00Z",N/A,"deportes",N/A,"Ciudad de MÃ©xico .- El Inter de Miami tuvo uno de los peores arranques para un campeÃ³n del circuito estadounidense de futbol; el actual campeÃ³n de la MLS iniciÃ³ la temporada 2026 con una escandalo",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"7d3a90de-7c04-4c0f-95f0-55c737154c14","Liga MX Femenil y otros eventos deportivos son cancelados por el abatimiento del 'Mencho' en Jalisco",N/A,,N/A,"https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493507_625182_7457.jpg",N/A,"2026-02-22T12:00:00Z",N/A,"deportes",N/A,"Ciudad de MÃ©xico.- Durante las primeras horas del domingo, 22 de febrero , trascendiÃ³ la noticia sobre el supuesto abatimiento de Nemesio Oseguera Cervantes , alias el ' Mencho ', quien fuera lÃ­der",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"0b72d78f-1ea4-43c5-9b19-1b89b63bc02d","Liga MX: Suspenden el Querétaro contra Juárez FC tras actos violentos por abatimiento del 'Mencho'",N/A,,N/A,"https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493514_625189_1929.jpg",N/A,"2026-02-22T12:00:00Z",N/A,"deportes",N/A,"Ciudad de MÃ©xico .- Los recientes actos violentos en las diferentes entidades por el abatimiento de Nemesio Oseguera Cervantes , alias el ' Mencho ', siguen afectando el mundo deportivo, incluyendo a",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"c6cae8d4-fa9c-43d7-9bba-1ba170458d08","Liga Mexicana de Softbol cancela juegos por las agresiones armadas derivadas a la muerte del 'Mencho'",N/A,,N/A,"https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493511_625186_5050.jpg",N/A,"2026-02-22T12:00:00Z",N/A,"nacional",N/A,"Ciudad de MÃ©xico .- El abatimiento de Nemesio Oseguera Cervantes , alias el ' Mencho ', quien fungiera como lÃ­der del Cartel Jalisco Nueva GeneraciÃ³n ( CJNG ), tiene en vilo a toda la poblaciÃ³n en",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"a1cab324-1ee2-4010-bc93-b1415f58fa94","Lionel Messi podría enfrentar sanción; la MLS investigará al argentino por sus reclamos arbitrales",N/A,,N/A,"https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493509_625184_2633.jpg",N/A,"2026-02-22T12:00:00Z",N/A,"nacional",N/A,"Ciudad de MÃ©xico .- Una dura sanciÃ³n podrÃ­a caer a Lionel Messi , luego de que el argentino ingresara al vestuario arbitral luego de la derrota del Inter de Miami ante el LAFC en el inicio de la te",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"7ecfb854-f4f7-41e8-b6c3-4bafc819dee1","Lista COMPLETA de GANADORES del Sorteo Zodiaco No.1735 de la Lotería Nacional de HOY, domingo 22 de febrero",N/A,,N/A,"https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493545_625220_5050.png",N/A,"2026-02-22T12:00:00Z",N/A,"tecnologia",N/A,"Ciudad de MÃ©xico.- La noche de este domingo 22 de febrero de 2026 se iba a realizar el sorteo de LoterÃ­a Nacional gracias al Sorteo Zodiaco Especial. Si compraste boleto y estÃ¡s interesado en saber",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"938c51d5-938b-4ee4-9873-4ec40df42c0f","Omar García Harfuch se pronuncia tras la muerte de 'El Mencho'; manda mensaje al Ejército Mexicano",N/A,,N/A,"https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493508_625183_5050.png",N/A,"2026-02-22T12:00:00Z",N/A,"tecnologia",N/A,"Ciudad de MÃ©xico.- El secretario de Seguridad y ProtecciÃ³n Ciudadana, Omar GarcÃ­a Harfuch , se pronunciÃ³ tras confirmarse que Nemesio Oseguera Cervantes, 'El Mencho' , muriÃ³ abatido en un operati",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"e5a4fc7b-ef17-46e5-83a8-7c9e0f1281cf","Políticos mexicanos y medios internacionales reaccionan ante la caída de Nemesio Oseguera Cervantes, 'El Mencho'",N/A,,N/A,"https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493536_625211_5050.png",N/A,"2026-02-22T12:00:00Z",N/A,"nacional",N/A,"Ciudad de MÃ©xico.- Las reacciones de los polÃ­ticos mexicanos y de medios internacionales tras la muerte de Nemesio Oseguera Cervantes , alias ' El Mencho ', lÃ­der del CÃ¡rtel Jalisco Nueva Generaci",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"3f38f54e-3ffb-4022-8675-b0336e2cd8c3","Precio del dólar en México HOY domingo 22 de febrero de 2026: Así amaneció el peso mexicano",N/A,,N/A,"https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493458_625133_5050.jpeg",N/A,"2026-02-22T12:00:00Z",N/A,"economia",N/A,"Ciudad de MÃ©xico .- Este domingo 22 de febrero de 2026 los bancos de MÃ©xico y demÃ¡s instituciones financieras no brindan servicios , mas que en banca digital. Sin embargo, si para la siguiente sema",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"3acb78da-cca0-49fb-89e8-7cc29892f2da","Reportan 21 narcobloqueos activos en Jalisco tras muerte de 'El Mencho'; incendian Costco y 20 Bancos del Bienestar",N/A,,N/A,"https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493510_625185_5050.png",N/A,"2026-02-22T12:00:00Z",N/A,"economia",N/A,"Tapalpa, Jalisco.- Las autoridades del Gabinete de Seguridad de MÃ©xico informaron que, de momento, a corte de las 14:00 horas (tiempo centro de MÃ©xico), se registran 21 bloqueos carreteros activos e",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"e3677375-df2f-4c0b-a501-a40b514886ad","Resultados COMPLETOS de GANADORES Chispazo de HOY, domingo 22 de febrero del 2026; estos son los NÚMEROS GANADORES",N/A,,N/A,"https://www.tribuna.com.mx/u/fotografias/m/2026/2/3/f1280x720-490780_622455_5050.png",N/A,"2026-02-22T12:00:00Z",N/A,"nacional",N/A,"Ciudad de MÃ©xico.- Este domingo 22 de febrero de 2026 , se celebra Chispazo en la LoterÃ­a Nacional y TRIBUNA te presenta los resultados del Chispazo de las Tres: Sorteo: 11843 y del Chispazo ClÃ¡sic",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"372528aa-8841-4760-83bd-3bbcb244c872","SUSPENDEN el Sorteo Zodiaco No.1735 de la Lotería Nacional de HOY, domingo 22 de febrero",N/A,,N/A,"https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493545_625220_5050.png",N/A,"2026-02-22T12:00:00Z",N/A,"tecnologia",N/A,"Ciudad de MÃ©xico.- La noche de este domingo 22 de febrero de 2026 se iba a realizar el sorteo de LoterÃ­a Nacional gracias al Sorteo Zodiaco Especial. Si compraste boleto y estÃ¡s interesado en saber",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"3b4a33e0-51e9-4383-b8ef-cfffffee4fb0","SUSPENDEN el Sorteo Zodiaco No.1735 de la Lotería Nacional de HOY, domingo 22 de febrero por violencia en México",N/A,,N/A,"https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493545_625220_5050.png",N/A,"2026-02-22T12:00:00Z",N/A,"tecnologia",N/A,"Ciudad de MÃ©xico.- La noche de este domingo 22 de febrero de 2026 se iba a realizar el sorteo de LoterÃ­a Nacional gracias al Sorteo Zodiaco Especial. Si compraste boleto y estÃ¡s interesado en saber",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"32900922-2445-4517-98b8-b9e8cb92f759","Se acaba el encanto: Cruz Azul triunfa y finaliza el invicto del Guadalajara en el Clausura 2025",N/A,,N/A,"https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493481_625156_4313.jpg",N/A,"2026-02-22T12:00:00Z",N/A,"nacional",N/A,"Ciudad de MÃ©xico .- Luego de seis compromisos, se acabÃ³ la perfecciÃ³n, pues las Chivas del Guadalajara perdieron su primer partido del Clausura 2026 ante el Cruz Azul . Con dianas del ' Toro ' Fern",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"186b8543-e340-4d1f-84f9-b61321c34912","Se extingue el fuego; llegan a su fin los Juegos Olímpicos de Invierno de Milano-Cortina",N/A,,N/A,"https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493554_625229_5050.jpg",N/A,"2026-02-22T12:00:00Z",N/A,"internacional",N/A,"Verona, Italia.- Los Juegos OlÃ­mpicos de Milano Cortina llegaron a su fin el domingo cuando se extinguieron las llamas gemelas en las ciudades coanfitrionas, durante una ceremonia de clausura en la a",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"0d442faf-9712-47f2-9ae9-2bcfcefb9ae1","Secretaría de la Defensa CONFIRMA la muerte de Nemesio Oseguera Cervantes, 'El Mencho', en Jalisco; EU cooperó en operación",N/A,,N/A,"https://www.tribuna.com.mx/u/fotografias/m/2025/1/9/f1280x720-431154_562829_5050.jpg",N/A,"2026-02-22T12:00:00Z",N/A,"nacional",N/A,"Ciudad de MÃ©xico.- La SecretarÃ­a de la Defensa Nacional (Sedena) confirmÃ³ la muerte de Nemesio Oseguera Cervantes , 'El Mencho', lÃ­der del CÃ¡rtel Jalisco Nueva GeneraciÃ³n (CJNG). El comunicado c",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"59500748-29ae-46f3-9516-56b3b0fc9e20","Selección Mexicana jugará amistoso en Querétaro pese a los actos violentos por la muerte del 'Mencho'",N/A,,N/A,"https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493529_625204_5050.jpg",N/A,"2026-02-22T12:00:00Z",N/A,"nacional",N/A,"Ciudad de MÃ©xico .- Los diferentes actos violentos en distintos estados del paÃ­s por la muerte de Nemesio Oseguera Cervantes , alias el ' Mencho ', han frenado la actividad econÃ³mica, cultural y de",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"656be5a0-9708-4006-a2cc-4bf404badd42","Tráfico en CDMX HOY: ¿Dónde hay MARCHAS, BLOQUEOS y rodadas este DOMINGO 22 de febrero?",N/A,,N/A,"https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493460_625135_5050.jpeg",N/A,"2026-02-22T12:00:00Z",N/A,"nacional",N/A,"Ciudad de MÃ©xico .- Si hoy, domingo 22 de febrero de 2026 , tienes planeado movilizarte en automÃ³vil al interior de la Ciudad de MÃ©xico (CDMX) , es fundamental que revises cÃ³mo estarÃ¡ el trÃ¡nsit",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"459f4c53-53fb-4d4f-a705-8e9cbe5c2ced","VIDEOS: ¿Sicarios tomaron las instalaciones? Caos en aeropuerto de Guadalajara tras muerte de 'El Mencho'",N/A,,N/A,"https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493504_625179_5050.png",N/A,"2026-02-22T12:00:00Z",N/A,"nacional",N/A,"Guadalajara, Jalisco.- Tras los reportes que indican que Nemesio Oseguera Cervantes , ' El Mencho ', habrÃ­a sido abatido en un operativo de fuerzas federales, ciudadanos en el aeropuerto de la capita",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"09054b75-4e4a-4e61-a70e-04d9429fe48d","¡Orgullo nacional! El mexicano Isaac del Toro es campeón del UAE Tour 2026; así hizo HISTORIA",N/A,,N/A,"https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493473_625148_5050.jpeg",N/A,"2026-02-22T12:00:00Z",N/A,"internacional",N/A,"Abu Dabi , Emiratos Ãrabes Unidos .- El mexicano Isaac del Toro escribiÃ³ su nombre en la historia del ciclismo internacional al proclamarse campeÃ³n del UAE Tour 2026 este domingo 22 de febrero . Co",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"c88fb573-63ff-454a-9f21-d1dcaeed342b","¡Se luce el mexicano! Raúl Jiménez firma doblete para la victoria del Fulham en la Premier League",N/A,,N/A,"https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493496_625171_5050.jpg",N/A,"2026-02-22T12:00:00Z",N/A,"deportes",N/A,"Ciudad de MÃ©xico .- RaÃºl JimÃ©nez sigue demostrando que estÃ¡ en su mejor forma, pues en una clara muestra de contundencia y frialdad, fue el principal responsable para la nueva victoria de Fulham e",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"bf15af2b-0d40-41b7-a50d-ee8a4c4e7dfd","¡Último día! HOY domingo 22 de febrero cierra el calendario de Pensión Bienestar: Regístrate a tiempo",N/A,,N/A,"https://www.tribuna.com.mx/u/fotografias/m/2026/2/21/f1280x720-493399_625074_5050.png",N/A,"2026-02-22T12:00:00Z",N/A,"nacional",N/A,"Ciudad de MÃ©xico.- No olvides que este fin de semana la dinÃ¡mica de inscripciÃ³n a la PensiÃ³n para el Bienestar de las Personas Adultas Mayores y a la PensiÃ³n Mujeres Bienestar es diferente a como",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"e62ab719-86ac-47ac-a41f-511ad1a1fc3c","¿En qué estados de México hay bloqueos HOY? LISTA de zonas con reportes de violencia y operativos",N/A,,N/A,"https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493492_625167_5050.jpeg",N/A,"2026-02-22T12:00:00Z",N/A,"tecnologia",N/A,"Guadalajara, Jalisco .- La violencia de este domingo 22 de febrero de 2026 no se limita a Jalisco . En cuestiÃ³n de horas, los reportes de bloqueos , quema de vehÃ­culos y cierres carreteros se extend",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"3174d7a5-799a-42b2-a78c-be7b6a8a5430","¿Hay Contingencia Ambiental este DOMINGO en CDMX? Hoy No Circula Dominical 22 de febrero de 2026",N/A,,N/A,"https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493456_625131_5050.jpeg",N/A,"2026-02-22T12:00:00Z",N/A,"tecnologia",N/A,"Ciudad de MÃ©xico .- Â¡El fin de semana estÃ¡ por llegar a su fin ! Y si este domingo 22 de febrero de 2026 tienes pensado viajar automÃ³vil al interior de la Ciudad de MÃ©xico ( CDMX ) y el Estado de",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"334fdab0-89c3-4e71-8005-ea91e5ed5df5","¿Murió 'El Mencho'? Reportan que Nemesio Oseguera Cervantes fue abatido en Tapalpa, Jalisco",N/A,,N/A,"https://www.tribuna.com.mx/u/fotografias/m/2025/9/17/f1280x720-469373_601048_5050.png",N/A,"2026-02-22T12:00:00Z",N/A,"nacional",N/A,"Tapalpa, Jalisco.- Se reporta que Nemesio Oseguera Cervantes , ' El Mencho ', fue abatido en el operativo de fuerzas federales en Tapalpa, Jalisco; la informaciÃ³n aÃºn no es confirmada por las autori",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"dd5e34e0-3ef3-4991-a0c9-f59ed7ffb4b7","¿Quién fue 'El Mencho'? Los delitos que se le atribuyen, entre ellos el crimen de Carlos Manzo",N/A,,N/A,"https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493512_625187_5050.png",N/A,"2026-02-22T12:00:00Z",N/A,"nacional",N/A,"Ciudad de MÃ©xico. - Como te hemos mantenido informado en TRIBUNA , este domingo 22 de febrero de 2026 perdiÃ³ la vida El Mencho, cuyo nombre real era Nemesio Oseguera Cervantes ; sin embargo, a pesar",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"ae273fab-d321-4733-9859-bcce50e8a756","¿Quiénes son los cantantes que aludieron a 'El Mencho', líder del CJNG abatido este domingo?",N/A,,N/A,"https://www.tribuna.com.mx/u/fotografias/m/2025/3/31/f1280x720-442583_574258_6139.jpg",N/A,"2026-02-22T12:00:00Z",N/A,"nacional",N/A,"Ciudad de MÃ©xico.- Este domingo 22 de febrero de 2026 se confirmÃ³ la muerte de uno de los criminales mÃ¡s buscados por MÃ©xico y Estados Unidos, Nemesio Oseguera Cervantes, El Mencho, lÃ­der del CÃ¡",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"2890831b-f285-4760-a248-df0f8592d76c","¿Quiénes son los miembros clave de SomosMX? Nuevo partido político rumbo a las Elecciones 2027",N/A,,N/A,"https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493471_625146_5050.jpeg",N/A,"2026-02-22T12:00:00Z",N/A,"politica",N/A,"Ciudad de MÃ©xico .- La organizaciÃ³n SomosMX dio un paso clave rumbo a las Elecciones 2027 . Este sÃ¡bado 21 de febrero de 2026 realizÃ³ su Asamblea Nacional Constitutiva y formalizÃ³ su dirigencia ,",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"04e361a4-2fb3-43e8-9f22-51da01958077","¿Qué carreteras, aerolíneas y autobuses han suspendido operaciones HOY? Lista de zonas con reportes tras caída de 'El Mencho'",N/A,,N/A,"https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493543_625218_5050.png",N/A,"2026-02-22T12:00:00Z",N/A,"nacional",N/A,"Ciudad de MÃ©xico.- El Gabinete de Seguridad de MÃ©xico informÃ³ que actualmente permanecen activos cuatro bloqueos carreteros tras la caÃ­da y muerte de Nemesio Oseguera Cervantes , ' El Mencho ', lÃ",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"5cfb9247-aad8-4a60-8acb-de04bccda0f3","¿Qué estados suspenden clases este lunes 23 de febrero tras la caída de 'El Mencho'?",N/A,,N/A,"https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493532_625207_5050.png",N/A,"2026-02-22T12:00:00Z",N/A,"nacional",N/A,"Ciudad de MÃ©xico.â Este domingo 22 de febrero de 2026 , las Fuerzas Armadas Mexicanas confirmaron que en un operativo de seguridad fue abatido el lÃ­der del CÃ¡rtel Jalisco Nueva GeneraciÃ³n (CJNG)",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"26203d65-1c7c-4fbb-a598-116e6b61dd23","¿Qué pasó en la Liga Premier? Esto se sabe sobre la riña entre Veracruz y Celaya que dejó un muerto",N/A,,N/A,"https://www.tribuna.com.mx/u/fotografias/m/2026/2/22/f1280x720-493469_625144_5050.jpeg",N/A,"2026-02-22T12:00:00Z",N/A,"nacional",N/A,"Celaya, Guanajuato .- La noche de este sÃ¡bado 21 de febrero de 2026 , elementos de diferentes Ã³rdenes del Gobierno de Veracruz desplegaron un operativo en las inmediaciones del Estadio Hugo SÃ¡nchez",N/A,N/A,N/A
ORIGINAL_SIN_PARAFRASEAR,N/A,"c5f9873c-b852-46e9-b67a-d40f665516c1","‘Enciclopedia de las artes cotidianas’: en esto ver aquello (Reseña)",N/A,,N/A,"https://editorial.aristeguinoticias.com/wp-content/uploads/2026/02/nota-laura.jpg",N/A,"2026-02-22T11:08:02Z",N/A,"cultura",N/A,"La escritora mexicana Laura Sofía Rivera propone una manera de desmontar el lugar común a partir de temas que podrían pasar inadvertidos.

Por Marco A. Cervantes

“En esto ver aquello” es una frase co",N/A,N/A,N/A
